Maker,Year,Colour,Abuja,Ibadan,Lagos,Brand New,Foreign Used,Nigerian Used,Amount
53,2015,22,1,0,0,0,1,0,23.0
53,2008,2,0,0,1,0,1,0,3.5
53,2020,18,0,0,1,0,1,0,1.35
21,2001,9,0,0,1,0,0,1,1.13
19,2015,18,1,0,0,0,1,0,7.5
17,2012,2,1,0,0,0,0,1,19.69
29,2009,18,0,0,1,0,1,0,2.8
53,2006,3,1,0,0,0,0,1,2.8
39,2017,2,1,0,0,0,0,1,11.5
29,2005,18,0,0,1,0,1,0,43.0
34,2013,9,1,0,0,0,1,0,5.0
29,2015,17,0,0,1,0,1,0,3.6
34,2011,22,1,0,0,0,0,1,6.5
29,2008,2,0,0,1,0,1,0,13.6
53,2008,22,1,0,0,0,0,1,9.3
6,2009,17,1,0,0,0,1,0,3.9
29,2007,2,0,0,1,0,1,0,46.0
53,2013,18,0,0,1,0,1,0,0.79
53,2017,2,1,0,0,0,1,0,7.2
17,2004,3,1,0,0,0,0,1,3.5
53,2013,18,1,0,0,0,1,0,3.75
29,2019,2,1,0,0,0,1,0,2.1
29,2006,22,1,0,0,0,1,0,10.0
53,2017,3,0,1,0,0,1,0,4.9
29,2013,9,0,0,1,0,1,0,13.5
34,2017,22,1,0,0,0,0,1,13.0
53,2004,18,1,0,0,0,0,1,5.7
29,2009,17,0,0,1,0,1,0,4.55
53,2018,17,0,0,1,0,1,0,2.6
53,2009,9,1,0,0,0,0,1,3.8
53,2018,22,1,0,0,0,1,0,4.0
34,2022,3,1,0,0,1,0,0,11.25
29,2010,2,0,0,1,0,1,0,15.0
29,2014,17,0,0,1,0,1,0,1.5
29,2018,22,1,0,0,0,1,0,8.6
53,2009,9,0,0,1,0,0,1,18.8
11,2016,3,1,0,0,0,1,0,7.0
29,2018,22,0,0,1,0,1,0,11.5
54,2010,10,0,0,1,0,0,1,12.3
29,2017,9,0,0,1,0,1,0,20.0
44,2018,2,0,0,1,0,1,0,1.9
53,2004,10,0,1,0,0,0,1,5.45
36,2005,22,0,1,0,0,0,1,9.25
53,2018,18,0,1,0,0,1,0,4.5
34,2005,18,1,0,0,0,1,0,19.0
34,2011,8,1,0,0,0,1,0,270.0
34,2011,2,1,0,0,0,1,0,8.8
53,2011,9,0,1,0,0,0,1,15.0
53,2002,9,0,0,1,0,0,1,32.0
34,2008,22,1,0,0,0,0,1,4.5
53,2015,9,1,0,0,0,1,0,13.3
29,2008,22,0,0,1,0,1,0,28.0
34,2017,2,1,0,0,0,1,0,1.13
34,2012,3,0,0,1,0,1,0,29.85
34,2010,22,0,0,1,0,1,0,43.8
34,2015,22,1,0,0,0,1,0,1.65
53,2014,10,1,0,0,0,1,0,2.65
11,2010,9,1,0,0,0,1,0,14.57
53,2006,17,1,0,0,0,0,1,2.55
34,2008,2,1,0,0,0,1,0,7.2
34,2015,2,1,0,0,0,1,0,8.5
53,2020,2,0,0,1,1,0,0,5.85
29,2010,3,0,0,1,0,1,0,1.24
17,2005,9,1,0,0,0,1,0,16.5
53,2018,2,0,0,1,0,1,0,14.5
29,2021,2,1,0,0,1,0,0,4.3
34,2015,3,1,0,0,0,1,0,39.0
0,2008,17,0,0,1,0,1,0,12.3
34,2021,9,1,0,0,1,0,0,6.95
29,2011,9,0,0,1,0,1,0,13.5
53,2011,2,0,1,0,0,1,0,6.2
53,2020,2,1,0,0,0,1,0,4.5
53,2006,2,1,0,0,0,0,1,2.75
53,2012,22,1,0,0,0,0,1,4.7
53,2011,22,0,0,1,0,1,0,13.5
17,2007,2,1,0,0,0,1,0,64.5
29,2016,22,0,0,1,0,1,0,8.8
53,2016,17,1,0,0,0,1,0,1.8
53,2009,18,0,0,1,0,1,0,7.3
34,2012,2,1,0,0,0,0,1,60.0
3,2010,18,0,0,1,0,1,0,12.9
29,2015,9,1,0,0,0,1,0,3.9
29,2018,17,0,0,1,0,0,1,85.0
29,2010,17,0,0,1,0,1,0,8.8
53,2015,2,1,0,0,0,0,1,7.6
29,2013,15,0,0,1,0,1,0,132.0
29,2008,3,0,0,1,0,1,0,2.1
29,2018,2,0,0,1,0,1,0,6.0
53,2013,8,0,0,1,0,1,0,5.62
29,2020,22,0,0,1,0,1,0,3.7
29,2013,17,1,0,0,0,1,0,49.4
34,2012,18,0,0,1,0,1,0,6.7
29,2004,8,1,0,0,0,0,1,4.2
29,2000,2,0,0,1,0,0,1,8.3
34,2013,9,0,0,1,0,1,0,9.5
37,2019,2,0,0,1,0,1,0,18.5
25,2011,2,1,0,0,0,0,1,16.88
29,2008,17,0,1,0,0,1,0,5.3
29,2011,2,0,1,0,0,1,0,15.5
29,2008,9,0,0,1,0,1,0,16.5
53,2009,18,0,0,1,0,1,0,4.68
29,2011,18,0,0,1,0,1,0,31.5
53,2013,22,1,0,0,0,1,0,8.0
29,2010,17,0,0,1,0,1,0,33.5
34,2014,9,1,0,0,0,1,0,10.5
29,2021,2,1,0,0,1,0,0,12.5
53,2005,9,1,0,0,0,0,1,4.4
53,2021,22,1,0,0,1,0,0,1.65
53,2006,9,0,0,1,0,1,0,13.8
34,2012,22,0,0,1,0,1,0,50.97
29,2003,10,0,0,1,0,1,0,4.4
53,2016,3,1,0,0,0,1,0,3.9
53,2010,3,0,0,1,0,1,0,10.0
53,2013,22,1,0,0,0,1,0,4.6
34,2014,9,0,0,1,0,1,0,3.9
53,2004,9,1,0,0,0,1,0,6.8
34,2010,2,0,0,1,0,1,0,5.85
53,2014,2,1,0,0,0,1,0,5.5
47,2016,17,0,0,1,0,0,1,10.5
3,2016,22,1,0,0,0,1,0,195.0
17,2013,22,1,0,0,0,1,0,1.65
53,2019,9,0,0,1,0,1,0,26.0
34,2013,18,1,0,0,0,0,1,3.9
53,2014,4,1,0,0,0,0,1,12.0
29,2015,9,0,0,1,0,1,0,3.2
53,2014,9,0,0,1,0,1,0,14.0
53,2010,18,1,0,0,0,1,0,7.8
28,2014,22,1,0,0,0,0,1,11.0
29,2017,22,0,0,1,0,1,0,11.0
29,2015,22,0,0,1,0,1,0,2.55
34,2015,9,1,0,0,0,1,0,5.3
29,2019,22,0,0,1,0,1,0,9.5
29,2008,22,0,0,1,0,1,0,5.0
29,2017,3,0,0,1,0,1,0,17.5
29,2007,2,0,0,1,0,1,0,4.25
37,2011,9,0,0,1,0,1,0,19.5
29,2007,18,0,0,1,0,1,0,5.7
40,2008,9,1,0,0,0,1,0,4.73
53,2010,18,1,0,0,0,1,0,12.5
34,2011,22,0,0,1,0,1,0,7.6
17,2009,8,1,0,0,0,1,0,5.2
29,2009,2,0,0,1,0,1,0,8.9
29,2008,17,0,0,1,0,1,0,18.88
29,2008,3,0,0,1,0,1,0,19.5
47,2008,15,0,1,0,0,0,1,11.0
34,2015,2,0,0,1,0,1,0,32.5
53,2008,8,0,1,0,0,1,0,4.5
21,2014,2,0,0,1,0,1,0,27.0
53,2006,8,1,0,0,0,1,0,4.5
53,2004,18,1,0,0,0,0,1,3.38
36,2000,22,0,1,0,0,0,1,3.3
53,2013,16,0,0,1,0,1,0,4.0
53,2008,8,0,0,1,0,1,0,7.0
53,2004,22,1,0,0,0,0,1,7.0
53,2009,18,0,0,1,0,0,1,3.3
53,2013,17,1,0,0,0,0,1,3.75
53,2006,8,0,0,1,0,1,0,4.0
53,2005,8,1,0,0,0,0,1,5.1
34,2000,2,0,1,0,0,0,1,1.86
53,2006,17,0,0,1,0,1,0,15.5
34,2012,22,0,0,1,0,1,0,3.0
29,2005,9,0,0,1,0,1,0,13.8
53,2008,2,0,0,1,0,1,0,7.8
29,2019,2,0,0,1,0,1,0,1.85
29,2006,2,0,0,1,0,1,0,1.8
53,2009,2,1,0,0,0,0,1,8.6
53,2010,17,0,0,1,0,1,0,3.45
53,2007,18,1,0,0,0,0,1,1.85
17,2010,2,1,0,0,0,1,0,3.26
53,2011,10,0,0,1,0,1,0,4.2
28,2008,2,0,0,1,0,1,0,4.6
29,2014,2,0,0,1,0,1,0,1.6
53,2007,22,1,0,0,0,0,1,1.46
53,2011,2,0,1,0,0,1,0,3.2
53,2006,22,0,1,0,0,1,0,12.25
25,2013,18,1,0,0,0,0,1,5.3
53,2012,15,1,0,0,0,1,0,4.5
29,2010,2,1,0,0,0,0,1,27.5
29,2019,2,0,0,1,0,1,0,7.3
53,2012,22,0,0,1,0,1,0,15.0
53,2001,18,0,1,0,0,0,1,8.3
53,2017,2,1,0,0,0,1,0,3.2
53,2014,2,1,0,0,0,0,1,4.71
53,2013,22,1,0,0,0,0,1,5.0
34,2006,18,1,0,0,0,1,0,2.59
53,2011,3,0,0,1,0,1,0,27.0
53,2006,2,0,1,0,0,1,0,6.19
53,2008,9,1,0,0,0,1,0,
34,2011,2,1,0,0,0,1,0,4.2
53,2010,18,0,0,1,0,1,0,3.71
53,2004,18,0,0,1,0,1,0,3.6
34,2014,4,0,0,1,0,1,0,9.0
19,2015,2,1,0,0,0,1,0,17.5
29,2010,8,0,0,1,0,1,0,75.0
34,2012,18,0,0,1,0,1,0,8.5
40,2005,18,1,0,0,0,1,0,1.2
29,2018,22,0,0,1,0,1,0,7.0
53,2008,8,1,0,0,0,0,1,4.1
53,2009,18,1,0,0,0,1,0,9.5
53,2000,10,0,0,1,0,0,1,4.5
53,2004,3,1,0,0,0,1,0,5.8
53,2013,2,0,1,0,0,1,0,4.2
29,2007,22,0,0,1,0,1,0,2.39
34,2012,2,0,0,1,0,1,0,8.2
29,2017,16,0,0,1,0,1,0,6.5
17,2017,22,1,0,0,0,1,0,2.4
53,2001,17,0,1,0,0,1,0,14.5
53,2009,10,0,0,1,0,0,1,6.5
17,2018,22,1,0,0,0,1,0,8.85
53,2012,18,1,0,0,0,0,1,8.8
29,2013,2,0,0,1,0,0,1,2.7
53,2021,2,1,0,0,1,0,0,30.0
0,2008,18,0,0,1,0,1,0,5.0
53,2015,9,0,1,0,0,1,0,4.0
19,2013,2,1,0,0,0,0,1,1.13
53,2009,2,1,0,0,0,0,1,2.6
29,2008,22,1,0,0,0,1,0,8.0
53,2007,3,1,0,0,0,0,1,3.9
34,2013,3,0,0,1,0,1,0,9.25
53,2002,2,0,1,0,0,1,0,17.0
29,2009,8,0,0,1,0,1,0,7.9
19,2007,8,0,0,1,0,0,1,1.98
53,2012,2,1,0,0,0,1,0,3.15
34,2012,2,0,0,1,0,1,0,12.0
34,2015,9,1,0,0,0,1,0,4.9
53,2012,10,0,0,1,0,1,0,8.4
29,2020,22,0,0,1,0,1,0,48.0
29,2005,22,0,1,0,0,1,0,3.7
34,2013,22,0,0,1,0,1,0,12.0
0,2009,2,0,0,1,0,0,1,2.81
29,2011,9,0,1,0,0,1,0,4.6
53,2018,18,0,1,0,0,1,0,4.7
34,2008,2,0,0,1,0,1,0,2.3
53,2012,18,0,0,1,0,1,0,13.5
53,2012,22,0,0,1,0,1,0,2.45
34,2008,2,1,0,0,0,1,0,4.5
53,2008,18,0,0,1,0,1,0,1.13
34,2015,2,0,0,1,0,1,0,13.8
14,2013,3,0,0,1,0,1,0,4.71
34,2021,2,1,0,0,1,0,0,18.5
4,2019,22,1,0,0,1,0,0,9.6
34,2006,2,0,0,1,0,1,0,30.5
34,2010,2,0,0,1,0,1,0,3.2
29,2007,9,0,0,1,0,1,0,11.8
29,2016,9,1,0,0,0,1,0,2.81
28,2014,2,0,0,1,0,1,0,8.5
53,2002,8,1,0,0,0,0,1,14.3
19,2016,22,1,0,0,0,1,0,4.3
0,2017,2,0,0,1,0,1,0,9.7
34,2015,22,0,0,1,0,1,0,4.9
53,2007,22,0,0,1,0,1,0,4.25
53,2013,22,1,0,0,0,0,1,6.5
29,2009,2,0,0,1,0,1,0,10.2
29,2011,18,1,0,0,0,1,0,7.0
29,2010,10,0,0,1,0,1,0,300.0
19,2015,2,1,0,0,0,1,0,225.0
14,2005,17,0,0,1,0,1,0,2.4
34,2019,22,1,0,0,1,0,0,4.6
29,2019,8,0,0,1,0,1,0,4.9
34,2012,22,1,0,0,0,1,0,20.5
1,2006,2,0,0,1,0,1,0,24.9
34,2016,2,1,0,0,0,1,0,1.65
53,2012,9,0,1,0,0,1,0,5.4
29,2020,22,0,0,1,0,1,0,14.05
53,1999,10,0,0,1,0,1,0,15.5
29,2008,8,0,0,1,0,1,0,4.0
53,2018,2,1,0,0,0,1,0,6.5
21,2008,2,0,0,1,0,1,0,3.97
14,2011,17,0,0,1,0,0,1,5.5
53,2011,5,0,1,0,0,1,0,6.2
33,2007,3,0,0,1,0,0,1,8.7
34,2006,18,1,0,0,0,0,1,2.36
34,2009,2,1,0,0,0,1,0,60.0
53,2005,8,1,0,0,0,0,1,29.5
28,2015,9,1,0,0,0,1,0,14.0
40,2009,17,1,0,0,0,1,0,3.38
38,2001,18,0,1,0,0,1,0,18.5
34,2009,2,1,0,0,0,1,0,9.9
29,2011,8,0,1,0,0,1,0,75.0
53,2021,9,1,0,0,0,1,0,3.4
53,2012,22,0,0,1,0,1,0,8.5
53,2005,10,0,1,0,0,0,1,11.0
53,2020,2,1,0,0,1,0,0,3.85
34,2003,2,1,0,0,0,1,0,5.63
53,2008,17,1,0,0,0,0,1,5.0
34,2014,22,1,0,0,0,1,0,2.59
28,2006,17,0,0,1,0,1,0,2.2
53,2020,22,1,0,0,0,1,0,4.9
34,2008,22,1,0,0,0,0,1,1.85
53,2009,22,1,0,0,0,0,1,55.0
53,2009,18,1,0,0,0,1,0,3.3
53,2013,17,1,0,0,0,1,0,2.1
37,2009,18,1,0,0,0,0,1,4.5
53,2013,2,0,0,1,0,1,0,12.0
29,2006,2,1,0,0,0,0,1,26.0
53,2014,22,0,0,1,0,1,0,9.0
53,2020,17,1,0,0,0,1,0,
29,2004,3,1,0,0,0,0,1,1.8
3,2005,18,1,0,0,0,0,1,45.0
53,2013,2,1,0,0,0,1,0,7.9
53,2004,3,0,1,0,0,1,0,2.5
34,2015,22,0,0,1,0,1,0,11.5
34,2017,22,0,0,1,0,1,0,3.38
34,2011,18,0,0,1,0,1,0,24.5
53,2003,10,0,0,1,0,1,0,3.6
29,2005,18,1,0,0,0,0,1,3.35
53,2013,18,0,0,1,0,1,0,3.9
53,2010,9,0,0,1,0,0,1,5.75
34,2010,9,1,0,0,0,1,0,4.0
29,2006,16,0,0,1,0,1,0,9.2
53,2007,3,1,0,0,0,1,0,4.85
34,2019,2,0,0,1,1,0,0,10.3
34,2012,22,0,0,1,0,1,0,19.0
53,2016,17,0,0,1,0,1,0,4.0
53,2012,9,0,0,1,0,1,0,2.9
53,2016,3,0,1,0,0,1,0,8.6
29,2012,2,1,0,0,0,1,0,2.25
53,2017,17,1,0,0,0,1,0,11.21
25,2013,2,0,0,1,0,1,0,18.2
29,2006,2,0,0,1,0,0,1,5.2
53,2011,9,0,1,0,0,1,0,2.25
53,2017,2,1,0,0,0,1,0,3.55
14,2014,4,0,0,1,0,0,1,6.25
17,2004,2,0,0,1,0,1,0,3.15
53,2019,17,1,0,0,0,1,0,6.5
53,2015,3,0,0,1,0,1,0,2.03
25,2020,2,0,0,1,0,0,1,3.5
53,2020,22,1,0,0,1,0,0,150.0
34,2012,22,0,0,1,0,1,0,16.0
53,2004,18,1,0,0,0,1,0,12.5
3,2008,8,1,0,0,0,1,0,4.9
53,2013,2,0,0,1,0,1,0,16.4
53,2007,9,1,0,0,0,1,0,9.7
53,2007,9,1,0,0,0,1,0,8.0
19,2011,9,1,0,0,0,1,0,2.14
3,2019,22,1,0,0,0,1,0,1.58
53,2007,18,0,0,1,0,1,0,6.3
29,2005,2,0,1,0,0,1,0,6.9
23,2010,2,1,0,0,0,0,1,4.5
34,2012,22,1,0,0,0,1,0,2.2
53,2013,2,1,0,0,0,0,1,16.0
37,1979,22,0,1,0,0,0,1,16.88
29,2017,2,0,0,1,0,1,0,10.9
14,2014,2,1,0,0,0,1,0,26.0
53,2011,2,1,0,0,0,0,1,8.5
53,2021,22,1,0,0,1,0,0,2.85
53,2005,18,1,0,0,0,0,1,4.35
53,2004,18,1,0,0,0,0,1,4.9
53,2015,17,0,1,0,0,0,1,3.25
53,2002,8,0,0,1,0,0,1,3.5
53,2013,2,0,0,1,0,1,0,5.5
34,2015,18,0,0,1,0,1,0,30.0
29,2007,17,0,0,1,0,1,0,3.3
34,2008,18,0,0,1,0,0,1,4.0
53,2014,2,1,0,0,0,1,0,6.5
39,2005,3,1,0,0,0,0,1,12.5
34,2014,2,1,0,0,0,1,0,6.2
29,2009,2,0,0,1,0,1,0,1.85
53,2007,9,0,0,1,0,0,1,56.0
34,2011,22,1,0,0,0,1,0,5.7
29,2018,22,1,0,0,0,1,0,8.5
53,2010,22,1,0,0,0,0,1,30.0
28,2018,9,1,0,0,0,1,0,2.65
53,2007,17,0,0,1,0,1,0,2.25
53,2020,22,0,1,0,1,0,0,4.75
34,2006,8,0,1,0,0,1,0,1.24
19,2010,9,1,0,0,0,1,0,10.8
53,2004,2,1,0,0,0,0,1,13.2
29,2013,18,0,0,1,0,1,0,4.48
34,2011,2,0,0,1,0,0,1,3.94
54,1998,18,0,0,1,0,1,0,12.5
53,2016,18,1,0,0,0,1,0,1.2
0,2004,2,1,0,0,0,1,0,9.0
34,2014,22,1,0,0,0,1,0,19.5
53,2015,4,1,0,0,0,1,0,2.36
29,2017,22,0,0,1,0,1,0,5.5
34,2018,2,0,0,1,0,1,0,25.0
29,2002,18,0,0,1,0,0,1,5.0
53,2006,18,0,0,1,0,1,0,45.0
34,2007,10,1,0,0,0,0,1,4.7
53,2011,2,0,0,1,0,1,0,18.0
53,2013,18,0,0,1,0,1,0,2.55
34,2017,9,1,0,0,0,1,0,3.55
29,2012,22,1,0,0,0,1,0,1.6
17,2005,3,1,0,0,0,0,1,10.0
8,2010,22,1,0,0,0,1,0,7.31
53,2006,17,1,0,0,0,1,0,2.81
29,2013,2,0,0,1,0,1,0,26.5
29,2008,2,0,0,1,0,1,0,3.2
53,2010,17,1,0,0,0,1,0,14.0
53,2013,9,1,0,0,0,0,1,8.8
29,2010,3,0,0,1,0,1,0,47.5
19,2016,9,1,0,0,0,0,1,70.0
53,2008,22,0,0,1,0,1,0,1.8
53,2007,18,1,0,0,0,0,1,
53,2011,22,0,0,1,0,1,0,7.3
29,2019,22,0,0,1,0,1,0,1.3
19,2011,17,1,0,0,0,0,1,6.3
53,2017,9,0,1,0,0,1,0,13.0
3,2008,2,1,0,0,0,0,1,25.0
53,2008,18,0,0,1,0,1,0,6.2
53,2017,8,0,0,1,0,1,0,1.3
34,2012,2,0,0,1,0,0,1,3.4
53,2012,22,0,1,0,0,1,0,3.1
34,2017,2,0,0,1,0,1,0,27.0
53,2014,9,0,0,1,0,0,1,5.5
53,2020,22,1,0,0,1,0,0,3.7
53,2008,2,0,0,1,0,1,0,4.0
19,2015,18,1,0,0,0,1,0,5.63
34,2017,22,0,0,1,0,1,0,4.9
29,2014,2,1,0,0,0,0,1,3.9
34,2011,2,1,0,0,0,1,0,5.0
53,2007,9,0,0,1,0,1,0,9.0
53,2009,18,0,1,0,0,0,1,22.8
29,2006,18,1,0,0,0,0,1,1.74
29,2006,9,1,0,0,0,1,0,7.5
34,2016,2,1,0,0,0,1,0,2.2
17,2006,18,1,0,0,0,0,1,6.5
53,2009,9,0,0,1,0,1,0,14.0
53,2012,22,1,0,0,0,1,0,18.0
29,2005,8,0,0,1,0,1,0,6.0
53,2005,22,0,0,1,0,1,0,19.5
37,2011,16,0,0,1,0,1,0,6.85
53,2011,18,1,0,0,0,0,1,26.3
34,2017,2,0,0,1,0,1,0,4.3
28,2012,22,0,1,0,0,1,0,5.6
53,2008,3,0,0,1,0,1,0,20.3
29,2003,2,1,0,0,0,1,0,19.5
34,2014,22,0,0,1,0,1,0,6.5
34,2009,2,1,0,0,0,1,0,7.29
53,2008,8,1,0,0,0,0,1,2.59
29,2016,17,0,0,1,0,1,0,3.6
37,2005,2,0,0,1,0,0,1,3.95
53,2012,9,1,0,0,0,1,0,37.5
53,2012,18,1,0,0,0,1,0,1.8
53,2008,17,0,0,1,0,1,0,3.85
53,2014,2,1,0,0,0,0,1,9.5
29,2012,2,0,0,1,0,1,0,3.5
34,2009,9,1,0,0,0,1,0,3.2
53,2008,17,0,0,1,0,1,0,3.04
37,2001,10,1,0,0,0,1,0,4.6
14,2008,17,0,1,0,0,0,1,31.5
29,2007,9,0,0,1,0,0,1,12.2
23,2008,2,1,0,0,0,1,0,7.0
53,2006,18,1,0,0,0,0,1,3.1
53,2004,17,1,0,0,0,1,0,30.5
34,2014,22,1,0,0,0,1,0,35.0
34,2013,17,0,0,1,0,1,0,5.5
29,2014,22,0,0,1,0,1,0,16.5
37,2007,10,1,0,0,0,1,0,1.69
29,2020,22,1,0,0,1,0,0,5.6
53,2005,18,0,0,1,0,1,0,5.1
29,2008,2,1,0,0,0,0,1,4.0
53,2007,18,1,0,0,0,1,0,15.5
29,2008,2,0,0,1,0,1,0,11.0
16,2011,18,1,0,0,0,0,1,3.4
53,2014,2,1,0,0,0,1,0,3.9
29,2008,9,0,0,1,0,1,0,1.45
14,2010,9,0,1,0,0,0,1,3.6
53,2018,17,1,0,0,0,1,0,3.94
53,2014,2,1,0,0,0,1,0,8.0
34,2018,2,0,0,1,0,1,0,1.69
53,2008,8,1,0,0,0,1,0,4.0
39,2005,9,1,0,0,0,1,0,41.0
53,2012,10,0,0,1,0,1,0,15.3
53,2011,9,0,0,1,0,1,0,18.9
40,2009,3,0,0,1,0,1,0,2.0
34,2016,22,0,0,1,0,1,0,27.5
53,2008,8,0,0,1,0,1,0,2.65
53,2018,9,1,0,0,0,1,0,26.0
53,2017,18,1,0,0,0,1,0,2.75
53,2004,18,0,1,0,0,1,0,5.5
53,2007,2,0,0,1,0,1,0,5.5
29,2013,2,0,0,1,0,1,0,13.1
53,2013,22,1,0,0,0,1,0,4.2
0,2008,8,0,0,1,0,1,0,2.0
34,2015,2,0,0,1,0,1,0,8.0
34,2018,9,1,0,0,0,1,0,7.85
53,2005,2,0,1,0,0,1,0,21.0
17,2003,9,1,0,0,0,0,1,6.5
34,2010,22,0,0,1,0,1,0,1.45
34,2015,9,0,0,1,0,1,0,6.85
34,2015,22,0,0,1,0,1,0,13.0
53,2010,22,0,0,1,0,1,0,3.1
53,2015,2,1,0,0,0,1,0,14.5
29,2007,8,1,0,0,0,0,1,4.55
53,2021,17,1,0,0,1,0,0,7.55
53,2010,9,0,1,0,0,0,1,10.5
40,2009,22,1,0,0,0,1,0,4.9
29,2005,8,0,0,1,0,1,0,4.6
29,2011,2,0,0,1,0,1,0,8.5
34,2008,2,1,0,0,0,0,1,4.35
29,2007,9,1,0,0,0,0,1,4.15
53,2010,17,1,0,0,0,1,0,13.5
53,2017,22,1,0,0,0,1,0,23.5
53,2009,9,1,0,0,0,0,1,2.55
53,2006,18,1,0,0,0,0,1,1.58
34,2013,22,0,0,1,0,1,0,7.4
53,2014,17,0,1,0,0,1,0,10.5
19,2011,18,1,0,0,0,1,0,12.5
28,2014,2,0,0,1,0,1,0,7.5
29,2015,9,0,0,1,0,1,0,8.8
53,2006,18,1,0,0,0,1,0,3.5
53,2014,22,1,0,0,0,1,0,37.0
53,2013,18,0,0,1,0,1,0,2.6
39,2021,17,1,0,0,0,1,0,3.3
53,2009,9,1,0,0,0,0,1,4.9
34,2010,2,1,0,0,0,0,1,8.6
34,2008,8,1,0,0,0,0,1,2.3
19,2015,9,1,0,0,0,1,0,3.6
29,2015,22,0,1,0,0,1,0,7.0
29,2007,22,0,0,1,0,1,0,16.5
54,1992,17,1,0,0,0,1,0,2.48
17,2011,9,1,0,0,0,1,0,4.0
14,2008,2,1,0,0,0,0,1,10.8
29,2006,18,0,0,1,0,1,0,5.1
39,2009,3,1,0,0,0,0,1,4.2
29,2017,3,0,0,1,0,1,0,16.5
53,2010,22,1,0,0,0,0,1,20.0
29,2008,18,1,0,0,0,1,0,2.3
29,2006,9,0,0,1,0,1,0,8.9
53,2020,2,0,0,1,1,0,0,5.8
53,2014,9,0,0,1,0,1,0,21.8
29,2006,2,0,1,0,0,1,0,1.55
29,2011,2,0,0,1,0,1,0,5.63
29,2010,4,0,0,1,0,1,0,3.75
53,2014,18,1,0,0,0,1,0,11.25
53,2012,2,1,0,0,0,0,1,9.0
53,2006,3,0,1,0,0,1,0,4.0
53,2002,10,1,0,0,0,0,1,1.7
29,2018,2,1,0,0,0,1,0,5.5
53,2012,2,1,0,0,0,0,1,5.7
34,2012,17,1,0,0,0,1,0,5.2
29,2010,2,0,1,0,0,1,0,1.5
29,2005,18,1,0,0,0,1,0,48.0
39,2003,9,1,0,0,0,0,1,7.5
14,2006,3,1,0,0,0,1,0,5.4
53,2012,3,0,0,1,0,1,0,3.03
29,2017,2,0,0,1,0,1,0,19.8
17,2013,22,1,0,0,0,1,0,12.3
34,2014,9,1,0,0,0,0,1,3.3
34,2012,22,0,0,1,0,0,1,4.5
34,2011,2,1,0,0,0,0,1,9.0
53,2019,22,1,0,0,0,1,0,5.6
34,2013,9,1,0,0,0,1,0,2.03
24,2008,22,1,0,0,0,0,1,2.5
39,2013,9,1,0,0,0,1,0,1.5
53,2008,9,0,0,1,0,1,0,28.5
53,2019,22,0,0,1,0,1,0,2.8
3,2006,2,0,0,1,0,1,0,7.5
14,2016,18,0,0,1,0,1,0,4.5
34,2015,22,0,0,1,0,1,0,4.8
34,2016,2,1,0,0,0,1,0,0.95
17,2009,2,1,0,0,0,1,0,5.0
19,2012,2,0,0,1,0,1,0,9.45
53,2016,17,1,0,0,0,1,0,53.0
34,2011,22,0,0,1,0,1,0,8.0
29,2012,17,0,0,1,0,1,0,8.5
53,2016,2,1,0,0,0,1,0,9.5
19,2020,16,1,0,0,1,0,0,4.5
29,2008,18,0,0,1,0,1,0,19.0
53,2008,2,0,0,1,0,1,0,6.19
29,2017,2,0,0,1,0,1,0,3.6
53,2007,22,0,0,1,0,1,0,4.6
34,2018,3,0,0,1,0,1,0,3.2
34,2015,2,1,0,0,0,1,0,23.5
53,2012,2,1,0,0,0,1,0,3.38
34,2018,9,1,0,0,0,1,0,12.0
53,2015,22,1,0,0,0,1,0,12.3
53,2005,17,0,0,1,0,0,1,22.0
29,2017,2,0,0,1,0,1,0,2.85
34,2008,2,0,0,1,0,1,0,2.31
53,2004,3,1,0,0,0,1,0,5.35
29,2016,18,0,0,1,0,1,0,13.5
53,2018,8,1,0,0,0,1,0,6.77
29,2020,2,0,0,1,0,1,0,6.8
34,2011,18,0,0,1,0,1,0,18.5
40,2011,18,1,0,0,0,1,0,4.5
17,2010,9,0,0,1,0,1,0,2.9
29,2007,9,0,0,1,0,1,0,24.0
29,2008,17,0,0,1,0,1,0,2.9
29,2014,17,1,0,0,0,1,0,22.0
36,2020,22,1,0,0,1,0,0,10.5
53,2004,2,0,1,0,0,0,1,13.5
53,2008,8,1,0,0,0,0,1,19.0
37,2021,22,1,0,0,1,0,0,5.5
34,2016,22,1,0,0,0,1,0,2.03
53,2013,2,1,0,0,0,0,1,17.4
53,2008,9,0,0,1,0,1,0,5.83
53,2012,9,0,0,1,0,1,0,2.8
53,2013,2,0,0,1,0,1,0,16.8
29,2006,3,0,0,1,0,1,0,7.4
53,2008,3,1,0,0,0,1,0,77.0
29,2015,2,0,0,1,0,1,0,5.55
53,2014,22,1,0,0,0,1,0,3.9
17,2003,3,0,0,1,0,0,1,4.5
53,2008,9,0,1,0,0,0,1,6.5
19,2006,18,1,0,0,0,0,1,3.3
34,2010,9,1,0,0,0,1,0,9.2
53,2002,2,1,0,0,0,0,1,15.0
14,2010,17,1,0,0,0,1,0,2.8
53,2008,8,1,0,0,0,0,1,2.65
29,2014,2,0,0,1,0,1,0,73.0
53,2008,10,1,0,0,0,1,0,19.5
34,2016,2,1,0,0,0,1,0,16.0
17,2008,2,1,0,0,0,1,0,7.1
